AO DispatchRays,AtrousWaveletTransformFilter,CalculateAmbientOcclusion,CalculatePartialDerivatives,CompositionCS,Denoise,Disocclusions blur,Pathtracing,RTAO,Temporal Supersampling p1 (Reverse Reprojection),Temporal Supersampling p2 (BlendWithCurrentFrame),
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.488   ,  0.312   ,  0.488   , 0.0395   ,  0.242   ,   1.15   ,  0.315   ,   1.55   ,   1.66   ,  0.224   ,    0.3   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.738   ,  0.338   ,  0.739   ,  0.039   ,  0.238   ,   1.22   ,  0.357   ,   1.53   ,   1.96   ,  0.215   ,  0.311   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
  0.746   ,  0.339   ,  0.746   , 0.0395   ,  0.239   ,   1.22   ,  0.349   ,   1.61   ,   1.96   ,  0.218   ,  0.308   ,
